test,layout,backend,size,success,cycles,expected,utilization,M,K,N,ops
3165,strided,fifo-1-slow,64x40x64,TRUE,608,320,0.526315789,64,40,64,163840
3185,strided,fifo-1-slow,64x40x72,TRUE,690,360,0.52173913,64,40,72,184320
3205,strided,fifo-1-slow,64x48x16,TRUE,179,96,0.536312849,64,48,16,49152
3225,strided,fifo-1-slow,64x48x24,TRUE,271,144,0.531365314,64,48,24,73728
3245,strided,fifo-1-slow,64x48x32,TRUE,366,192,0.524590164,64,48,32,98304
3265,strided,fifo-1-slow,64x48x40,TRUE,455,240,0.527472527,64,48,40,122880
3285,strided,fifo-1-slow,64x48x48,TRUE,540,288,0.533333333,64,48,48,147456
3305,strided,fifo-1-slow,64x48x56,TRUE,636,336,0.528301887,64,48,56,172032
3325,strided,fifo-1-slow,64x48x64,TRUE,728,384,0.527472527,64,48,64,196608
3345,strided,fifo-1-slow,64x48x72,TRUE,825,432,0.523636364,64,48,72,221184
3365,strided,fifo-1-slow,64x56x16,TRUE,217,112,0.516129032,64,56,16,57344
3385,strided,fifo-1-slow,64x56x24,TRUE,318,168,0.528301887,64,56,24,86016
3405,strided,fifo-1-slow,64x56x32,TRUE,424,224,0.528301887,64,56,32,114688
3425,strided,fifo-1-slow,64x56x40,TRUE,527,280,0.531309298,64,56,40,143360
3445,strided,fifo-1-slow,64x56x48,TRUE,634,336,0.529968454,64,56,48,172032
3465,strided,fifo-1-slow,64x56x56,TRUE,737,392,0.531886024,64,56,56,200704
3485,strided,fifo-1-slow,64x56x64,TRUE,846,448,0.529550827,64,56,64,229376
3505,strided,fifo-1-slow,64x56x72,TRUE,947,504,0.532206969,64,56,72,258048
3525,strided,fifo-1-slow,64x64x16,TRUE,221,128,0.57918552,64,64,16,65536
3545,strided,fifo-1-slow,64x64x24,TRUE,354,192,0.542372881,64,64,24,98304
3565,strided,fifo-1-slow,64x64x32,TRUE,481,256,0.532224532,64,64,32,131072
3585,strided,fifo-1-slow,64x64x40,TRUE,591,320,0.541455161,64,64,40,163840
3605,strided,fifo-1-slow,64x64x48,TRUE,705,384,0.544680851,64,64,48,196608
3625,strided,fifo-1-slow,64x64x56,TRUE,836,448,0.535885167,64,64,56,229376
3645,strided,fifo-1-slow,64x64x64,TRUE,969,512,0.528379773,64,64,64,262144
3665,strided,fifo-1-slow,64x64x72,TRUE,1065,576,0.54084507,64,64,72,294912
3685,strided,fifo-1-slow,64x72x16,TRUE,258,144,0.558139535,64,72,16,73728
3705,strided,fifo-1-slow,64x72x24,TRUE,394,216,0.54822335,64,72,24,110592
3725,strided,fifo-1-slow,64x72x32,TRUE,522,288,0.551724138,64,72,32,147456
3745,strided,fifo-1-slow,64x72x40,TRUE,667,360,0.539730135,64,72,40,184320
3765,strided,fifo-1-slow,64x72x48,TRUE,790,432,0.546835443,64,72,48,221184
3785,strided,fifo-1-slow,64x72x56,TRUE,928,504,0.543103448,64,72,56,258048
3805,strided,fifo-1-slow,64x72x64,TRUE,1054,576,0.546489564,64,72,64,294912
3825,strided,fifo-1-slow,64x72x72,TRUE,1194,648,0.542713568,64,72,72,331776
3845,strided,fifo-1-slow,72x16x16,TRUE,76,36,0.473684211,72,16,16,18432
3865,strided,fifo-1-slow,72x16x24,TRUE,95,54,0.568421053,72,16,24,27648
3885,strided,fifo-1-slow,72x16x32,TRUE,127,72,0.566929134,72,16,32,36864
3905,strided,fifo-1-slow,72x16x40,TRUE,163,90,0.552147239,72,16,40,46080
3925,strided,fifo-1-slow,72x16x48,TRUE,202,108,0.534653465,72,16,48,55296
3945,strided,fifo-1-slow,72x16x56,TRUE,219,126,0.575342466,72,16,56,64512
3965,strided,fifo-1-slow,72x16x64,TRUE,259,144,0.555984556,72,16,64,73728
3985,strided,fifo-1-slow,72x16x72,TRUE,283,162,0.572438163,72,16,72,82944
4005,strided,fifo-1-slow,72x24x16,TRUE,100,54,0.54,72,24,16,27648
4025,strided,fifo-1-slow,72x24x24,TRUE,148,81,0.547297297,72,24,24,41472
4045,strided,fifo-1-slow,72x24x32,TRUE,200,108,0.54,72,24,32,55296
4065,strided,fifo-1-slow,72x24x40,TRUE,263,135,0.513307985,72,24,40,69120
4085,strided,fifo-1-slow,72x24x48,TRUE,313,162,0.517571885,72,24,48,82944
4105,strided,fifo-1-slow,72x24x56,TRUE,364,189,0.519230769,72,24,56,96768
4125,strided,fifo-1-slow,72x24x64,TRUE,410,216,0.526829268,72,24,64,110592
4145,strided,fifo-1-slow,72x24x72,TRUE,462,243,0.525974026,72,24,72,124416
4165,strided,fifo-1-slow,72x32x16,TRUE,124,72,0.580645161,72,32,16,36864
4185,strided,fifo-1-slow,72x32x24,TRUE,204,108,0.529411765,72,32,24,55296
4205,strided,fifo-1-slow,72x32x32,TRUE,260,144,0.553846154,72,32,32,73728
4225,strided,fifo-1-slow,72x32x40,TRUE,308,180,0.584415584,72,32,40,92160
4245,strided,fifo-1-slow,72x32x48,TRUE,382,216,0.565445026,72,32,48,110592
4265,strided,fifo-1-slow,72x32x56,TRUE,429,252,0.587412587,72,32,56,129024
4285,strided,fifo-1-slow,72x32x64,TRUE,517,288,0.557059961,72,32,64,147456
4305,strided,fifo-1-slow,72x32x72,TRUE,591,324,0.54822335,72,32,72,165888
4325,strided,fifo-1-slow,72x40x16,TRUE,159,90,0.566037736,72,40,16,46080
4345,strided,fifo-1-slow,72x40x24,TRUE,261,135,0.517241379,72,40,24,69120
4365,strided,fifo-1-slow,72x40x32,TRUE,339,180,0.530973451,72,40,32,92160
4385,strided,fifo-1-slow,72x40x40,TRUE,424,225,0.530660377,72,40,40,115200
4405,strided,fifo-1-slow,72x40x48,TRUE,495,270,0.545454545,72,40,48,138240
4425,strided,fifo-1-slow,72x40x56,TRUE,600,315,0.525,72,40,56,161280
4445,strided,fifo-1-slow,72x40x64,TRUE,685,360,0.525547445,72,40,64,184320
4465,strided,fifo-1-slow,72x40x72,TRUE,776,405,0.521907216,72,40,72,207360
4485,strided,fifo-1-slow,72x48x16,TRUE,192,108,0.5625,72,48,16,55296
4505,strided,fifo-1-slow,72x48x24,TRUE,303,162,0.534653465,72,48,24,82944
4525,strided,fifo-1-slow,72x48x32,TRUE,404,216,0.534653465,72,48,32,110592
4545,strided,fifo-1-slow,72x48x40,TRUE,506,270,0.533596838,72,48,40,138240
4565,strided,fifo-1-slow,72x48x48,TRUE,606,324,0.534653465,72,48,48,165888
4585,strided,fifo-1-slow,72x48x56,TRUE,712,378,0.530898876,72,48,56,193536
4605,strided,fifo-1-slow,72x48x64,TRUE,814,432,0.530712531,72,48,64,221184
4625,strided,fifo-1-slow,72x48x72,TRUE,925,486,0.525405405,72,48,72,248832
4645,strided,fifo-1-slow,72x56x16,TRUE,235,126,0.536170213,72,56,16,64512
4665,strided,fifo-1-slow,72x56x24,TRUE,353,189,0.535410765,72,56,24,96768
4685,strided,fifo-1-slow,72x56x32,TRUE,472,252,0.533898305,72,56,32,129024
4705,strided,fifo-1-slow,72x56x40,TRUE,586,315,0.537542662,72,56,40,161280
4725,strided,fifo-1-slow,72x56x48,TRUE,707,378,0.534653465,72,56,48,193536
4745,strided,fifo-1-slow,72x56x56,TRUE,827,441,0.533252721,72,56,56,225792
4765,strided,fifo-1-slow,72x56x64,TRUE,942,504,0.535031847,72,56,64,258048
4785,strided,fifo-1-slow,72x56x72,TRUE,1060,567,0.53490566,72,56,72,290304
4805,strided,fifo-1-slow,72x64x16,TRUE,253,144,0.56916996,72,64,16,73728
4825,strided,fifo-1-slow,72x64x24,TRUE,388,216,0.556701031,72,64,24,110592
4845,strided,fifo-1-slow,72x64x32,TRUE,543,288,0.53038674,72,64,32,147456
4865,strided,fifo-1-slow,72x64x40,TRUE,662,360,0.543806647,72,64,40,184320
4885,strided,fifo-1-slow,72x64x48,TRUE,797,432,0.542032622,72,64,48,221184
4905,strided,fifo-1-slow,72x64x56,TRUE,950,504,0.530526316,72,64,56,258048
4925,strided,fifo-1-slow,72x64x64,TRUE,1092,576,0.527472527,72,64,64,294912
4945,strided,fifo-1-slow,72x64x72,TRUE,1192,648,0.543624161,72,64,72,331776
4965,strided,fifo-1-slow,72x72x16,TRUE,295,162,0.549152542,72,72,16,82944
4985,strided,fifo-1-slow,72x72x24,TRUE,444,243,0.547297297,72,72,24,124416
5005,strided,fifo-1-slow,72x72x32,TRUE,588,324,0.551020408,72,72,32,165888
5025,strided,fifo-1-slow,72x72x40,TRUE,750,405,0.54,72,72,40,207360
5045,strided,fifo-1-slow,72x72x48,TRUE,888,486,0.547297297,72,72,48,248832
5065,strided,fifo-1-slow,72x72x56,TRUE,1042,567,0.544145873,72,72,56,290304
5085,strided,fifo-1-slow,72x72x64,TRUE,1188,648,0.545454545,72,72,64,331776
5105,strided,fifo-1-slow,72x72x72,TRUE,1346,729,0.541604755,72,72,72,373248
7,strided,fifo-2,48x16x16,TRUE,40,24,0.6,48,16,16,12288
27,strided,fifo-2,48x16x24,TRUE,61,36,0.590163934,48,16,24,18432
47,strided,fifo-2,48x16x32,TRUE,80,48,0.6,48,16,32,24576
67,strided,fifo-2,48x16x40,TRUE,94,60,0.638297872,48,16,40,30720
87,strided,fifo-2,48x16x48,TRUE,116,72,0.620689655,48,16,48,36864
107,strided,fifo-2,48x16x56,TRUE,143,84,0.587412587,48,16,56,43008
127,strided,fifo-2,48x16x64,TRUE,159,96,0.603773585,48,16,64,49152
147,strided,fifo-2,48x16x72,TRUE,179,108,0.603351955,48,16,72,55296
167,strided,fifo-2,48x24x16,TRUE,56,36,0.642857143,48,24,16,18432
187,strided,fifo-2,48x24x24,TRUE,85,54,0.635294118,48,24,24,27648
207,strided,fifo-2,48x24x32,TRUE,105,72,0.685714286,48,24,32,36864
227,strided,fifo-2,48x24x40,TRUE,125,90,0.72,48,24,40,46080
247,strided,fifo-2,48x24x48,TRUE,157,108,0.687898089,48,24,48,55296
267,strided,fifo-2,48x24x56,TRUE,186,126,0.677419355,48,24,56,64512
287,strided,fifo-2,48x24x64,TRUE,221,144,0.65158371,48,24,64,73728
307,strided,fifo-2,48x24x72,TRUE,251,162,0.645418327,48,24,72,82944
327,strided,fifo-2,48x32x16,TRUE,72,48,0.666666667,48,32,16,24576
347,strided,fifo-2,48x32x24,TRUE,109,72,0.660550459,48,32,24,36864
367,strided,fifo-2,48x32x32,TRUE,144,96,0.666666667,48,32,32,49152
387,strided,fifo-2,48x32x40,TRUE,173,120,0.693641618,48,32,40,61440
407,strided,fifo-2,48x32x48,TRUE,213,144,0.676056338,48,32,48,73728
427,strided,fifo-2,48x32x56,TRUE,246,168,0.682926829,48,32,56,86016
447,strided,fifo-2,48x32x64,TRUE,280,192,0.685714286,48,32,64,98304
467,strided,fifo-2,48x32x72,TRUE,316,216,0.683544304,48,32,72,110592
487,strided,fifo-2,48x40x16,TRUE,89,60,0.674157303,48,40,16,30720
507,strided,fifo-2,48x40x24,TRUE,120,90,0.75,48,40,24,46080
527,strided,fifo-2,48x40x32,TRUE,167,120,0.718562874,48,40,32,61440
547,strided,fifo-2,48x40x40,TRUE,200,150,0.75,48,40,40,76800
567,strided,fifo-2,48x40x48,TRUE,266,180,0.676691729,48,40,48,92160
587,strided,fifo-2,48x40x56,TRUE,290,210,0.724137931,48,40,56,107520
607,strided,fifo-2,48x40x64,TRUE,344,240,0.697674419,48,40,64,122880
627,strided,fifo-2,48x40x72,TRUE,371,270,0.727762803,48,40,72,138240
647,strided,fifo-2,48x48x16,TRUE,102,72,0.705882353,48,48,16,36864
667,strided,fifo-2,48x48x24,TRUE,149,108,0.724832215,48,48,24,55296
687,strided,fifo-2,48x48x32,TRUE,193,144,0.74611399,48,48,32,73728
707,strided,fifo-2,48x48x40,TRUE,254,180,0.708661417,48,48,40,92160
727,strided,fifo-2,48x48x48,TRUE,311,216,0.694533762,48,48,48,110592
747,strided,fifo-2,48x48x56,TRUE,336,252,0.75,48,48,56,129024
767,strided,fifo-2,48x48x64,TRUE,382,288,0.753926702,48,48,64,147456
787,strided,fifo-2,48x48x72,TRUE,454,324,0.713656388,48,48,72,165888
807,strided,fifo-2,48x56x16,TRUE,116,84,0.724137931,48,56,16,43008
827,strided,fifo-2,48x56x24,TRUE,184,126,0.684782609,48,56,24,64512
847,strided,fifo-2,48x56x32,TRUE,229,168,0.733624454,48,56,32,86016
867,strided,fifo-2,48x56x40,TRUE,294,210,0.714285714,48,56,40,107520
887,strided,fifo-2,48x56x48,TRUE,335,252,0.752238806,48,56,48,129024
907,strided,fifo-2,48x56x56,TRUE,392,294,0.75,48,56,56,150528
927,strided,fifo-2,48x56x64,TRUE,476,336,0.705882353,48,56,64,172032
947,strided,fifo-2,48x56x72,TRUE,548,378,0.689781022,48,56,72,193536
967,strided,fifo-2,48x64x16,TRUE,135,96,0.711111111,48,64,16,49152
987,strided,fifo-2,48x64x24,TRUE,199,144,0.72361809,48,64,24,73728
1007,strided,fifo-2,48x64x32,TRUE,265,192,0.724528302,48,64,32,98304
1027,strided,fifo-2,48x64x40,TRUE,332,240,0.722891566,48,64,40,122880
1047,strided,fifo-2,48x64x48,TRUE,399,288,0.721804511,48,64,48,147456
1067,strided,fifo-2,48x64x56,TRUE,463,336,0.725701944,48,64,56,172032
1087,strided,fifo-2,48x64x64,TRUE,529,384,0.725897921,48,64,64,196608
1107,strided,fifo-2,48x64x72,TRUE,596,432,0.724832215,48,64,72,221184
1127,strided,fifo-2,48x72x16,TRUE,143,108,0.755244755,48,72,16,55296
1147,strided,fifo-2,48x72x24,TRUE,221,162,0.733031674,48,72,24,82944
1167,strided,fifo-2,48x72x32,TRUE,296,216,0.72972973,48,72,32,110592
1187,strided,fifo-2,48x72x40,TRUE,357,270,0.756302521,48,72,40,138240
1207,strided,fifo-2,48x72x48,TRUE,447,324,0.724832215,48,72,48,165888
1227,strided,fifo-2,48x72x56,TRUE,515,378,0.733980583,48,72,56,193536
1247,strided,fifo-2,48x72x64,TRUE,590,432,0.73220339,48,72,64,221184
1267,strided,fifo-2,48x72x72,TRUE,651,486,0.746543779,48,72,72,248832
1287,strided,fifo-2,56x16x16,TRUE,47,28,0.595744681,56,16,16,14336
1307,strided,fifo-2,56x16x24,TRUE,70,42,0.6,56,16,24,21504
1327,strided,fifo-2,56x16x32,TRUE,90,56,0.622222222,56,16,32,28672
1347,strided,fifo-2,56x16x40,TRUE,109,70,0.642201835,56,16,40,35840
1367,strided,fifo-2,56x16x48,TRUE,138,84,0.608695652,56,16,48,43008
1387,strided,fifo-2,56x16x56,TRUE,163,98,0.601226994,56,16,56,50176
1407,strided,fifo-2,56x16x64,TRUE,183,112,0.612021858,56,16,64,57344
1427,strided,fifo-2,56x16x72,TRUE,207,126,0.608695652,56,16,72,64512
1447,strided,fifo-2,56x24x16,TRUE,66,42,0.636363636,56,24,16,21504
1467,strided,fifo-2,56x24x24,TRUE,106,63,0.594339623,56,24,24,32256
1487,strided,fifo-2,56x24x32,TRUE,123,84,0.682926829,56,24,32,43008
1507,strided,fifo-2,56x24x40,TRUE,142,105,0.73943662,56,24,40,53760
1527,strided,fifo-2,56x24x48,TRUE,181,126,0.696132597,56,24,48,64512
1547,strided,fifo-2,56x24x56,TRUE,217,147,0.677419355,56,24,56,75264
1567,strided,fifo-2,56x24x64,TRUE,259,168,0.648648649,56,24,64,86016
1587,strided,fifo-2,56x24x72,TRUE,295,189,0.640677966,56,24,72,96768
1607,strided,fifo-2,56x32x16,TRUE,83,56,0.674698795,56,32,16,28672
1627,strided,fifo-2,56x32x24,TRUE,126,84,0.666666667,56,32,24,43008
1647,strided,fifo-2,56x32x32,TRUE,168,112,0.666666667,56,32,32,57344
1667,strided,fifo-2,56x32x40,TRUE,202,140,0.693069307,56,32,40,71680
1687,strided,fifo-2,56x32x48,TRUE,251,168,0.669322709,56,32,48,86016
1707,strided,fifo-2,56x32x56,TRUE,293,196,0.66894198,56,32,56,100352
1727,strided,fifo-2,56x32x64,TRUE,326,224,0.687116564,56,32,64,114688
1747,strided,fifo-2,56x32x72,TRUE,365,252,0.690410959,56,32,72,129024
1767,strided,fifo-2,56x40x16,TRUE,98,70,0.714285714,56,40,16,35840
1787,strided,fifo-2,56x40x24,TRUE,154,105,0.681818182,56,40,24,53760
1807,strided,fifo-2,56x40x32,TRUE,196,140,0.714285714,56,40,32,71680
1827,strided,fifo-2,56x40x40,TRUE,240,175,0.729166667,56,40,40,89600
1847,strided,fifo-2,56x40x48,TRUE,312,210,0.673076923,56,40,48,107520
1867,strided,fifo-2,56x40x56,TRUE,349,245,0.702005731,56,40,56,125440
